Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
345,5155596,295000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,1,1,5.5 sot,0.0,0.0
355,5112641,185000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,170 m²,4.0,1,1,1,4 sot,0.0,0.0
356,2897917,120,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,3.0,0,0,1,8 sot,0.0,0.0
358,4412419,360000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,200 m²,5.0,1,1,1,4.5 sot,0.0,0.0
360,5018620,890000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,320 m²,5.0,1,1,1,12 sot,0.0,0.0
368,5112421,490000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,250 m²,5.0,1,1,1,4 sot,0.0,0.0
371,5129178,380000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,360 m²,6.0,1,1,1,6 sot,0.0,0.0
372,4501847,325000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,4.0,1,0,1,5 sot,0.0,0.0
373,5137097,360000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,185 m²,4.0,1,1,1,4.5 sot,0.0,0.0
374,5015799,5000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,600 m²,7.0,0,0,1,25 sot,0.0,0.0
385,5027351,84000,AZN,[],Həyət evi/Bağ evi,90 m²,3.0,1,1,1,4 sot,0.0,0.0
388,4777883,780000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,350 m²,5.0,1,0,1,10 sot,0.0,0.0
391,5165699,190000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,150 m²,4.0,1,0,1,3 sot,0.0,0.0
393,5132097,95000,AZN,"['Sabunçu r.', 'Balaxanı q.']",Həyət evi/Bağ evi,125 m²,3.0,1,0,1,1.7 sot,0.0,0.0
394,5188630,268000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,0,1,3 sot,0.0,0.0
397,5194342,160000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,120 m²,4.0,1,0,1,2.3 sot,0.0,0.0
403,4743243,280000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,220 m²,5.0,1,1,1,5 sot,0.0,0.0
408,5163032,395000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,220 m²,5.0,1,1,1,4.5 sot,0.0,0.0
410,5194241,99500,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,100 m²,4.0,1,1,1,1 sot,0.0,0.0
412,5018713,230000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,160 m²,4.0,1,1,1,3 sot,0.0,0.0
414,5126767,125000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,220 m²,6.0,1,1,1,3.5 sot,0.0,0.0
423,5109434,395000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,200 m²,5.0,1,0,1,6 sot,0.0,0.0
424,5159575,250,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,350 m²,5.0,0,0,1,12 sot,0.0,0.0
425,4714490,345000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,280 m²,5.0,1,0,1,5 sot,0.0,0.0
428,5154155,598000,AZN,"['Xəzər r.', 'Dübəndi q.']",Həyət evi/Bağ evi,250 m²,4.0,1,0,1,7 sot,0.0,0.0
430,4862788,310000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,160 m²,4.0,1,1,1,4.2 sot,0.0,0.0
433,5189962,135000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,130 m²,4.0,1,0,0,3.5 sot,0.0,0.0
438,4380532,250,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,250 m²,0.0,0,0,1,9 sot,0.0,0.0
439,4538044,495000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,300 m²,5.0,1,0,1,8 sot,0.0,0.0
443,3872783,790000,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,350 m²,6.0,1,1,1,15 sot,0.0,0.0
445,4785228,399000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,270 m²,4.0,0,0,0,8 sot,0.0,0.0
447,4938074,320000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,168 m²,4.0,1,0,1,9 sot,0.0,0.0
456,4232312,380000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,1,1,6 sot,0.0,0.0
460,5073657,235000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,170 m²,5.0,1,0,1,3 sot,0.0,0.0
462,4820932,455000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,260 m²,5.0,1,0,1,6 sot,0.0,0.0
464,5153629,190000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,330 m²,6.0,1,0,1,4 sot,0.0,0.0
476,5135671,350000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,1,1,5 sot,0.0,0.0
477,5168913,46000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,50 m²,2.0,1,1,1,1 sot,0.0,0.0
488,5094798,320000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,180 m²,4.0,1,0,1,7 sot,0.0,0.0
