Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
1165,4145121,1360000,AZN,"['Sahil bağı', 'Xaqani bağı', 'Sahil m.', 'Pedaqoji Universiteti', 'Nizami kinoteatrı', 'Xalça Muzeyi', '28 May m.', 'Səbail r.']",Obyekt,170 m²,0.0,1,0,1,0,0.0,0.0
1205,5114474,350000,AZN,"['Binəqədi r.', 'Binəqədi q.']",Obyekt,320 m²,0.0,1,0,1,0,0.0,0.0
1217,5192927,189000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Həzi Aslanov q.']",Obyekt,81 m²,0.0,1,1,1,0,0.0,0.0
1229,4487350,2100,AZN,"['Nizami m.', 'Beşmərtəbə', 'Nəsimi r.']",Obyekt,120 m²,0.0,0,0,1,0,0.0,0.0
1230,5174316,410,AZN,"['Abşeron r.', 'Saray q.']",Obyekt,80 m²,0.0,0,0,1,0,0.0,0.0
1247,5175094,1500,AZN,"['Xətai r.', 'Əhmədli q.']",Obyekt,150 m²,0.0,0,0,1,0,0.0,0.0
1254,3675237,1800000,AZN,"['Gənclik m.', 'Nərimanov r.']",Obyekt,280 m²,0.0,1,0,1,0,0.0,0.0
1270,5193142,700000,AZN,"['Şərq bazarı', 'Nərimanov r.']",Obyekt,270 m²,0.0,1,0,1,0,0.0,0.0
1346,4416608,1800,AZN,"['Xalqlar Dostluğu m.', 'Nizami r.', '8-ci kilometr q.']",Obyekt,125 m²,0.0,0,0,1,0,0.0,0.0
1367,4154092,695000,AZN,"['Dövlət Statistika Komitəsi', 'M.Hüseynzadə parkı', 'İzmir parkı', 'Nizami m.', 'Yasamal r.', 'Yasamal q.']",Obyekt,149 m²,0.0,1,0,1,0,0.0,0.0
1379,5114858,280000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Obyekt,140 m²,0.0,1,1,1,0,0.0,0.0
1390,4956794,8500,AZN,"['Azadlıq meydanı', 'Səməd Vurğun parkı', 'Pedaqoji Universiteti', '28 May m.', 'Sahil m.', 'Səbail r.']",Obyekt,200 m²,0.0,0,0,0,0,0.0,0.0
1457,5084725,1500,AZN,"['Xətai r.', 'Əhmədli q.']",Obyekt,180 m²,0.0,0,0,1,0,0.0,0.0
1473,5108745,750000,AZN,[],Obyekt,800000 m²,0.0,1,1,0,0,0.0,0.0
1476,5161982,7500,AZN,"['Cavanşir körpüsü', 'Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Obyekt,290 m²,0.0,0,0,1,0,0.0,0.0
1481,5112959,800000,AZN,"['ASAN Xidmət №3', 'Yasamal bazarı', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Obyekt,120 m²,0.0,1,1,1,0,0.0,0.0
1514,5189819,9000,AZN,"['Sahil m.', 'Xaqani bağı', 'Sahil bağı', 'Xalça Muzeyi', 'Nizami kinoteatrı', 'Pedaqoji Universiteti', '28 May m.', 'Nəsimi r.']",Obyekt,125 m²,0.0,0,0,1,0,0.0,0.0
1529,5193755,230000,AZN,"['20 Yanvar m.', 'Memar Əcəmi m.', 'Nəsimi r.', '1-ci mikrorayon q.']",Obyekt,48 m²,0.0,1,1,1,0,0.0,0.0
1542,5053802,1700,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Obyekt,600 m²,0.0,0,0,1,0,0.0,0.0
1568,5138821,270000,AZN,"['Xəzər r.', 'Türkan q.']",Obyekt,1600 m²,0.0,1,1,0,0,0.0,0.0
1595,5192722,640000,AZN,"['Sabunçu r.', 'Balaxanı q.']",Obyekt,710 m²,0.0,1,0,1,0,0.0,0.0
1597,5111903,650000,AZN,"['Sahil m.', 'Xaqani bağı', 'Sahil bağı', 'Xalça Muzeyi', 'Nizami kinoteatrı', 'Pedaqoji Universiteti', '28 May m.', 'Səbail r.']",Obyekt,120 m²,0.0,1,1,1,0,0.0,0.0
1614,5122445,1590000,AZN,"['Hüseyn Cavid parkı', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Obyekt,230 m²,0.0,1,0,1,0,0.0,0.0
1631,5116267,1800000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Obyekt,450 m²,0.0,1,1,1,0,0.0,0.0
1644,4965080,1400000,AZN,"['İzmir parkı', 'M.Hüseynzadə parkı', 'Dövlət Statistika Komitəsi', 'Nizami m.', 'Yasamal r.']",Obyekt,800 m²,0.0,1,0,1,0,0.0,0.0
1650,5193949,2500,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Obyekt,170 m²,0.0,0,0,1,0,0.0,0.0
1681,5111583,550000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Obyekt,186 m²,0.0,1,1,0,0,0.0,0.0
1702,5187816,700,AZN,"['İncəsənət və Mədəniyyət Un.', 'Elmlər Akademiyası m.', 'Yasamal r.']",Obyekt,25 m²,0.0,0,0,1,0,0.0,0.0
1753,4159956,355000,AZN,"['Xalqlar Dostluğu m.', 'Nizami r.', '8-ci kilometr q.']",Obyekt,70 m²,0.0,0,0,1,0,0.0,0.0
1761,3821454,980000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Obyekt,1242 m²,0.0,1,0,0,0,0.0,0.0
1762,5045407,500,AZN,"['Xətai r.', 'NZS q.']",Obyekt,65 m²,0.0,0,0,1,0,0.0,0.0
1775,4351437,1000000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Obyekt,90 m²,0.0,1,0,1,0,0.0,0.0
1778,5168116,590000,AZN,"['Nəsimi bazarı', 'ASAN Xidmət №1', 'Tibb Universiteti', 'Nəsimi r.']",Obyekt,80 m²,0.0,1,0,1,0,0.0,0.0
1791,5040707,8600000,AZN,['Nərimanov r.'],Obyekt,3200 m²,0.0,1,0,1,0,0.0,0.0
1793,5139465,695000,AZN,"['İqtisad Universiteti', 'M.Ə.Sabir parkı', 'Axundov bağı', 'İçəri Şəhər m.', 'Dövlət İdarəçilik Akademiyası', 'Filarmoniya bağı', 'Mərkəzi Univermaq', 'Azərbaycan kinoteatrı', 'İçəri Şəhər', 'Prezident parkı', 'Səbail r.']",Obyekt,97 m²,0.0,1,0,1,0,0.0,0.0
1825,5010623,1025000,AZN,"['Sahil m.', 'Nizami kinoteatrı', 'Xalça Muzeyi', 'Xaqani bağı', 'Fəvvarələr meydanı', 'Sahil bağı', 'Səbail r.']",Obyekt,188 m²,0.0,1,0,1,0,0.0,0.0
1842,5149042,167000,AZN,"['Mərkəzi Park', 'İncəsənət və Mədəniyyət Un.', 'Nizami m.', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Obyekt,100 m²,0.0,1,0,1,0,0.0,0.0
1922,5164258,200,AZN,"['Xətai r.', 'Əhmədli q.']",Obyekt,55 m²,0.0,0,0,1,0,0.0,0.0
