Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
1098,5192715,185000,AZN,"['28 May m.', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Bakı Musiqi Akademiyası', 'Milli Konservatoriya', 'Səməd Vurğun parkı', 'Sahil m.', 'Nəsimi r.']",Köhnə tikili,88 m²,3.0,1,1,1,0,3.0,3.0
1117,5191694,107000,AZN,"['Suraxanı r.', 'Zığ q.']",Köhnə tikili,110 m²,5.0,1,1,1,0,4.0,5.0
1118,5186879,225000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,80 m²,3.0,1,1,1,0,5.0,9.0
1119,5134319,142000,AZN,['Xətai r.'],Köhnə tikili,75 m²,3.0,1,1,1,0,9.0,9.0
1121,5184439,160000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Həzi Aslanov q.']",Köhnə tikili,85 m²,3.0,1,1,1,0,2.0,9.0
1123,3997216,250000,AZN,"['Pedaqoji Universiteti', 'Sahil bağı', 'Xaqani bağı', 'Sahil m.', 'Azadlıq meydanı', 'Nizami kinoteatrı', '28 May m.', 'Səbail r.']",Köhnə tikili,80 m²,3.0,1,0,1,0,4.0,5.0
1124,5122997,72000,AZN,"['Səbail r.', 'Badamdar q.']",Köhnə tikili,36 m²,1.0,1,0,1,0,1.0,5.0
1136,5159799,107000,AZN,"['Xalqlar Dostluğu m.', 'Nizami r.']",Köhnə tikili,45 m²,1.0,1,1,1,0,5.0,9.0
1138,5036876,204000,AZN,"['DİM', 'Gənclik m.', 'Nərimanov r.']",Köhnə tikili,80 m²,3.0,1,1,1,0,5.0,9.0
1140,4904608,125000,AZN,"['Həzi Aslanov m.', 'Ukrayna dairəsi', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,47 m²,2.0,1,1,1,0,2.0,5.0
1144,5194252,300000,AZN,"['DİM', 'Gənclik m.', 'Nərimanov r.']",Köhnə tikili,68 m²,3.0,1,1,0,0,4.0,5.0
1148,5142159,132000,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,60 m²,2.0,1,0,1,0,7.0,9.0
1150,4160809,200000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,130 m²,5.0,1,0,0,0,9.0,9.0
1159,5051652,175000,AZN,['Suraxanı r.'],Köhnə tikili,125 m²,5.0,1,1,1,0,5.0,9.0
1162,5169294,225000,AZN,"['Bakı Dövlət Universiteti', 'Memarlıq və İnşaat Universiteti', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,75.9 m²,3.0,1,0,1,0,5.0,9.0
1164,5193809,60,AZN,"['Nəriman Nərimanov m.', 'Bakmil m.', 'Nərimanov r.']",Köhnə tikili,70 m²,2.0,0,0,1,0,8.0,9.0
1168,4647487,249000,AZN,"['Şəhidlər xiyabanı', 'Dağüstü parkı', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,100 m²,3.0,1,0,1,0,2.0,9.0
1180,5127923,165000,AZN,"['Xalqlar Dostluğu m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,85 m²,3.0,1,1,1,0,2.0,9.0
1181,5168603,135000,AZN,"['Beşmərtəbə', 'Mərkəzi Univermaq', 'Nizami m.', 'Sahil m.', 'İçəri Şəhər m.', 'Yasamal r.']",Köhnə tikili,31 m²,2.0,1,0,1,0,3.0,3.0
1183,4977291,151500,AZN,"['Memar Əcəmi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,60 m²,2.0,1,0,1,0,7.0,9.0
1194,5186100,550,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,45 m²,2.0,0,0,1,0,4.0,5.0
1213,5194066,139000,AZN,"['Neftçilər m.', 'Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,60 m²,2.0,1,1,1,0,8.0,9.0
1215,5020894,1200,AZN,"['Tibb Universiteti', 'Nəsimi r.']",Köhnə tikili,95 m²,3.0,0,0,1,0,4.0,6.0
1216,5193711,164000,AZN,"['20 Yanvar m.', 'Memar Əcəmi m.', 'Nəsimi r.', '5-ci mikrorayon q.']",Köhnə tikili,80 m²,3.0,1,0,1,0,5.0,5.0
1242,5193882,180000,AZN,"['Əhmədli m.', 'Xətai r.']",Köhnə tikili,77 m²,3.0,1,0,1,0,7.0,9.0
1262,5194169,245000,AZN,"['Xalqlar Dostluğu m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,100 m²,4.0,1,0,1,0,8.0,9.0
1278,5192750,900,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.']",Köhnə tikili,85 m²,3.0,0,0,1,0,6.0,9.0
1287,5193731,106000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,38 m²,1.0,1,0,1,0,5.0,5.0
1289,5192968,421,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,65 m²,2.0,0,0,1,0,1.0,5.0
1290,5161161,1200,AZN,"['Filarmoniya bağı', 'Prezident parkı', 'Şəlalə parkı', 'İçəri Şəhər m.', 'Dövlət İdarəçilik Akademiyası', 'Azneft meydanı', 'Dağüstü parkı', 'Səbail r.']",Köhnə tikili,90 m²,3.0,0,0,1,0,4.0,5.0
1294,5193492,500,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', 'M.Ə.Rəsulzadə q.']",Köhnə tikili,77 m²,3.0,0,0,1,0,3.0,3.0
1300,5116778,208000,AZN,"['Gənclik m.', 'Nərimanov r.']",Köhnə tikili,70 m²,2.0,1,1,1,0,5.0,9.0
1316,5185165,131000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Köhnə tikili,60 m²,2.0,1,0,1,0,2.0,5.0
1319,5193784,699,AZN,['Səbail r.'],Köhnə tikili,50 m²,2.0,0,0,1,0,1.0,5.0
1332,5193252,750,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Köhnə tikili,100 m²,3.0,0,0,1,0,3.0,7.0
1338,5193072,128000,AZN,"['Xətai r.', 'Əhmədli q.']",Köhnə tikili,55 m²,2.0,1,1,1,0,6.0,9.0
1340,5175166,77000,AZN,"['Binəqədi r.', 'Biləcəri q.']",Köhnə tikili,35 m²,2.0,1,0,1,0,2.0,5.0
1343,5192787,190000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Köhnə tikili,100 m²,5.0,1,1,1,0,8.0,9.0
1347,5193433,159000,AZN,"['Binəqədi r.', 'Binəqədi q.']",Köhnə tikili,68 m²,2.0,1,1,1,0,6.0,9.0
1371,5086335,240000,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Xətai r.']",Köhnə tikili,120 m²,5.0,1,1,1,0,3.0,9.0
1372,5166179,150000,AZN,"['Xalqlar Dostluğu m.', 'Xətai r.']",Köhnə tikili,65 m²,3.0,1,1,1,0,8.0,9.0
1377,5159921,139000,AZN,"['Xalqlar Dostluğu m.', 'Xətai r.']",Köhnə tikili,65 m²,2.0,1,1,1,0,10.0,10.0
1386,5194054,150000,AZN,"['Xalqlar Dostluğu m.', 'Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,53 m²,2.0,1,0,1,0,2.0,9.0
1396,5193967,122000,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Köhnə tikili,35 m²,2.0,1,0,1,0,3.0,5.0
1404,5188836,140000,AZN,"['Şərq bazarı', 'Nərimanov r.']",Köhnə tikili,50 m²,2.0,1,0,1,0,2.0,4.0
1405,5193916,450000,AZN,"['Pedaqoji Universiteti', 'Sahil bağı', 'Xaqani bağı', 'Azadlıq meydanı', 'Sahil m.', '28 May m.', 'Səbail r.']",Köhnə tikili,120 m²,5.0,1,0,1,0,3.0,6.0
1410,5151597,108000,AZN,"['Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,50 m²,2.0,1,1,1,0,6.0,9.0
1421,5102543,164500,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Nəsimi r.']",Köhnə tikili,38 m²,1.0,1,0,0,0,4.0,6.0
1440,4985640,150000,AZN,"['Neftçi bazası', 'Nərimanov r.']",Köhnə tikili,52 m²,2.0,1,0,1,0,5.0,5.0
1449,5178167,220000,AZN,"['Xalqlar Dostluğu m.', 'Nizami r.']",Köhnə tikili,92 m²,4.0,1,1,1,0,6.0,9.0
1471,5190745,160000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,85 m²,3.0,1,1,1,0,2.0,9.0
1472,5193035,117000,AZN,"['Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,50 m²,2.0,1,1,1,0,8.0,9.0
1482,5193067,265000,AZN,"['Dostluq kinoteatrı', 'Koala parkı', 'Park Zorge', 'Nəsimi r.']",Köhnə tikili,100 m²,3.0,1,0,1,0,3.0,5.0
1484,5181237,175000,AZN,['Yasamal r.'],Köhnə tikili,80 m²,3.0,1,1,1,0,7.0,9.0
1507,5193202,500,AZN,"['Rəssamlıq Akademiyası', 'Montin bazarı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,85 m²,3.0,0,0,1,0,1.0,4.0
1508,5193286,500,AZN,"['Memar Əcəmi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,67 m²,2.0,0,0,1,0,7.0,9.0
1511,5190182,500,AZN,"['20 Yanvar m.', 'Memar Əcəmi m.', 'Nəsimi r.', '1-ci mikrorayon q.']",Köhnə tikili,60 m²,2.0,0,0,1,0,3.0,5.0
1524,5193392,500,AZN,"['Xalqlar Dostluğu m.', 'Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,80 m²,3.0,0,0,1,0,6.0,9.0
1526,5192899,74000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Köhnə tikili,32 m²,1.0,1,1,1,0,3.0,5.0
1531,5193555,130000,AZN,"['Suraxanı r.', 'Qaraçuxur q.']",Köhnə tikili,60 m²,2.0,1,0,1,0,2.0,9.0
1537,5172697,127000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Köhnə tikili,70 m²,2.0,1,1,1,0,7.0,9.0
1541,5194340,450,AZN,"['ASAN Xidmət №3', 'Yasamal bazarı', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,35 m²,1.0,0,0,1,0,4.0,5.0
1549,5192944,116000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '2-ci mikrorayon q.']",Köhnə tikili,50 m²,2.0,1,0,1,0,1.0,5.0
1553,5123359,183000,AZN,"['ASAN Xidmət №3', 'Yasamal bazarı', 'Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,69 m²,3.0,1,0,1,0,3.0,5.0
1558,5192903,121500,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,55 m²,3.0,1,0,1,0,1.0,5.0
1566,5160661,620000,AZN,"['Nizami kinoteatrı', 'Xaqani bağı', 'Milli Konservatoriya', 'Sahil bağı', 'Bakı Musiqi Akademiyası', 'Sahil m.', 'Pedaqoji Universiteti', '28 May m.', 'Nəsimi r.']",Köhnə tikili,120 m²,3.0,1,0,1,0,3.0,4.0
1570,5123450,148000,AZN,"['Xalqlar Dostluğu m.', 'Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,60 m²,2.0,1,1,1,0,9.0,9.0
1572,5179757,243000,AZN,"['İnşaatçılar m.', 'Yasamal r.']",Köhnə tikili,110 m²,4.0,1,1,1,0,3.0,5.0
1582,5154475,349000,AZN,"['Port Baku', 'Səməd Vurğun parkı', 'Crescent Bay', 'Nəsimi r.']",Köhnə tikili,111 m²,3.0,1,1,1,0,3.0,16.0
1583,5180886,172000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,80 m²,3.0,1,0,1,0,6.0,9.0
1589,3527481,450,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Köhnə tikili,55 m²,2.0,0,0,1,0,1.0,9.0
1593,5192992,175000,AZN,"['Ayna Sultanova heykəli', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,71 m²,2.0,1,0,1,0,5.0,12.0
1606,5193728,250000,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Köhnə tikili,100 m²,3.0,1,0,1,0,2.0,5.0
1621,5184770,188000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,82 m²,3.0,1,1,1,0,4.0,9.0
1624,5192471,112000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.', 'Massiv V q.']",Köhnə tikili,55 m²,2.0,1,1,1,0,1.0,9.0
1645,5193248,850,AZN,"['Azneft meydanı', 'Dağüstü parkı', 'İçəri Şəhər m.', 'Səbail r.']",Köhnə tikili,80 m²,2.0,0,0,1,0,2.0,3.0
1646,5189810,340,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Köhnə tikili,30 m²,1.0,0,0,1,0,1.0,2.0
1648,3852754,39,AZN,"['Pedaqoji Universiteti', 'Sahil bağı', 'Xaqani bağı', 'Azadlıq meydanı', 'Sahil m.', '28 May m.', 'Səbail r.']",Köhnə tikili,39 m²,2.0,0,0,1,0,6.0,7.0
1655,5145872,106000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Köhnə tikili,45 m²,2.0,1,0,1,0,3.0,9.0
1671,5131774,219000,AZN,['Xətai r.'],Köhnə tikili,100 m²,4.0,1,0,1,0,4.0,9.0
1684,5189067,260000,AZN,"['İzmir parkı', 'M.Hüseynzadə parkı', 'Dövlət Statistika Komitəsi', 'Nizami m.', 'Yasamal r.']",Köhnə tikili,80 m²,3.0,1,1,1,0,9.0,10.0
1686,5144619,220000,AZN,"['Cavanşir körpüsü', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Köhnə tikili,60 m²,2.0,1,0,1,0,1.0,5.0
1687,5119861,324000,AZN,"['Space TV', 'Texniki Universiteti', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,100 m²,3.0,1,0,1,0,2.0,5.0
1701,5114274,160000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Köhnə tikili,80 m²,3.0,1,0,0,0,5.0,9.0
1708,5180026,115000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Köhnə tikili,50 m²,2.0,1,0,1,0,2.0,9.0
1719,4621986,205000,AZN,"['Xətai r.', 'Əhmədli m.']",Köhnə tikili,80 m²,3.0,1,1,1,0,8.0,9.0
1737,5194294,500,AZN,"['Xətai r.', 'Əhmədli q.']",Köhnə tikili,70 m²,3.0,0,0,1,0,2.0,5.0
1738,5186374,599,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,50 m²,2.0,0,0,1,0,1.0,5.0
1747,5169241,117000,AZN,"['Dövlət Statistika Komitəsi', 'Mərkəzi Park', 'İncəsənət və Mədəniyyət Un.', 'Nizami m.', 'Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,45 m²,1.0,1,0,1,0,2.0,5.0
1769,5194345,600,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Köhnə tikili,80 m²,3.0,0,0,1,0,6.0,9.0
1770,5192974,158000,AZN,"['Zərifə Əliyeva adına park', 'Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,70 m²,2.0,1,1,1,0,6.0,9.0
1792,5133310,128000,AZN,"['Avtovağzal m.', 'Binəqədi r.', 'Biləcəri q.']",Köhnə tikili,75 m²,3.0,1,0,1,0,2.0,5.0
1797,5080979,250000,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,93 m²,3.0,1,0,1,0,2.0,5.0
1817,5193665,130000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,60 m²,2.0,1,0,1,0,6.0,9.0
1819,5193453,700,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,90 m²,3.0,0,0,1,0,2.0,5.0
1820,5192911,165000,AZN,"['Nəriman Nərimanov m.', 'Gənclik m.', 'Nərimanov r.', 'Böyükşor q.']",Köhnə tikili,43.3 m²,2.0,1,0,1,0,3.0,5.0
1824,5194076,158000,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,65 m²,3.0,1,0,1,0,5.0,5.0
1826,5192913,319900,AZN,"['8 Noyabr m.', 'Nəsimi r.', '3-cü mikrorayon q.']",Köhnə tikili,140 m²,4.0,1,1,1,0,15.0,17.0
1829,5192817,500,AZN,"['Xətai r.', 'Əhmədli q.']",Köhnə tikili,85 m²,3.0,0,0,1,0,9.0,9.0
1832,5079249,189000,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,85 m²,3.0,1,1,1,0,4.0,9.0
1833,5093299,123500,AZN,"['Ayna Sultanova heykəli', 'Nərimanov r.']",Köhnə tikili,50 m²,2.0,1,1,1,0,4.0,5.0
1838,5193968,175000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Köhnə tikili,100 m²,4.0,1,0,1,0,2.0,9.0
1848,4723819,195000,AZN,"['Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,101 m²,3.0,1,0,1,0,1.0,9.0
1861,5029488,106000,AZN,"['Ukrayna dairəsi', 'Həzi Aslanov m.', 'Əhmədli m.', 'Xətai r.']",Köhnə tikili,58 m²,2.0,1,1,1,0,7.0,9.0
1879,5194041,190000,AZN,"['Memar Əcəmi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,85 m²,3.0,1,1,1,0,5.0,9.0
1884,5159106,112000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '2-ci mikrorayon q.']",Köhnə tikili,50 m²,2.0,1,0,1,0,1.0,5.0
1897,5193501,142000,AZN,"['Xətai r.', 'Həzi Aslanov m.']",Köhnə tikili,60 m²,2.0,1,0,1,0,5.0,9.0
1900,5193377,700,AZN,"['Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,80 m²,3.0,0,0,1,0,9.0,9.0
1906,5187898,125000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,55 m²,2.0,1,0,1,0,5.0,6.0
1907,5190479,600,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Köhnə tikili,60 m²,2.0,0,0,1,0,7.0,9.0
1908,5080009,150000,AZN,"['Ukrayna dairəsi', 'Əhmədli m.', 'Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,65 m²,2.0,1,1,1,0,5.0,9.0
1914,5173643,148000,AZN,"['Əhmədli m.', 'Xalqlar Dostluğu m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,65 m²,2.0,1,1,1,0,6.0,9.0
1920,5170533,103000,AZN,"['20 Yanvar m.', 'Memar Əcəmi m.', 'Nəsimi r.', '1-ci mikrorayon q.']",Köhnə tikili,33 m²,1.0,1,1,1,0,4.0,5.0
1924,5039374,140000,AZN,['Suraxanı r.'],Köhnə tikili,90 m²,3.0,1,1,1,0,3.0,9.0
1925,5193034,185000,AZN,"['Yasamal bazarı', 'ASAN Xidmət №3', 'Elmlər Akademiyası m.', 'İnşaatçılar m.', 'Yasamal r.']",Köhnə tikili,60 m²,3.0,1,1,1,0,3.0,5.0
1926,4386084,50,AZN,"['Azadlıq meydanı', 'Səməd Vurğun parkı', 'Pedaqoji Universiteti', '28 May m.', 'Sahil m.', 'Səbail r.']",Köhnə tikili,93 m²,3.0,0,0,1,0,4.0,9.0
1936,4972023,265000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,120 m²,5.0,1,0,1,0,7.0,9.0
1939,5176127,143900,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Köhnə tikili,90 m²,3.0,1,1,1,0,5.0,9.0
1940,5183184,248000,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,80 m²,3.0,1,0,1,0,3.0,4.0
1947,5194012,145000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,50 m²,2.0,1,0,1,0,2.0,5.0
1950,5154199,117000,AZN,"['Xalqlar Dostluğu m.', 'Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,65 m²,2.0,1,1,1,0,1.0,5.0
1966,5179131,133000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '7-ci mikrorayon q.']",Köhnə tikili,60 m²,2.0,1,0,1,0,2.0,5.0
1967,5188955,125000,AZN,"['Avtovağzal m.', 'Binəqədi r.', 'Biləcəri q.']",Köhnə tikili,60 m²,3.0,1,0,1,0,5.0,5.0
1979,5117578,159000,AZN,"['Zərifə Əliyeva adına park', 'Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,70 m²,3.0,1,1,1,0,8.0,9.0
1988,5192852,600,AZN,"['Memar Əcəmi m.', 'Nəsimi r.']",Köhnə tikili,50 m²,2.0,0,0,1,0,4.0,5.0
1992,4196760,60,AZN,"['Beşmərtəbə', 'Mərkəzi Univermaq', 'Nizami m.', 'Sahil m.', 'Nəsimi r.']",Köhnə tikili,86 m²,3.0,0,0,1,0,2.0,5.0
2003,5191735,1300,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Nəsimi r.']",Köhnə tikili,100 m²,3.0,0,0,1,0,3.0,5.0
2016,5184335,105000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Köhnə tikili,32 m²,2.0,1,0,1,0,5.0,5.0
2024,5194178,189000,AZN,"['Həzi Aslanov m.', 'Əhmədli m.', 'Xətai r.']",Köhnə tikili,80 m²,3.0,1,0,1,0,4.0,9.0
2026,5193271,95000,AZN,"['Xətai r.', 'Köhnə Günəşli q.']",Köhnə tikili,42 m²,1.0,1,0,1,0,6.0,9.0
2027,5192443,1100,AZN,"['Dövlət Statistika Komitəsi', 'İzmir parkı', 'Mərkəzi Park', 'M.Hüseynzadə parkı', 'Nizami m.', 'Yasamal r.']",Köhnə tikili,100 m²,4.0,0,0,1,0,4.0,14.0
2035,5104044,250000,AZN,"['Azadlıq Prospekti m.', 'Nəsimi m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,120 m²,5.0,1,1,1,0,7.0,9.0
2037,5192323,240000,AZN,"['Səbail r.', 'İçəri Şəhər m.']",Köhnə tikili,72 m²,2.0,1,0,1,0,1.0,3.0
2038,5193724,400,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', 'M.Ə.Rəsulzadə q.']",Köhnə tikili,25 m²,1.0,0,0,1,0,2.0,5.0
2058,5172169,176000,AZN,"['Əhmədli m.', 'Xətai r.']",Köhnə tikili,80 m²,3.0,1,0,1,0,6.0,10.0
2067,5193745,98000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,28 m²,1.0,1,0,1,0,4.0,4.0
2086,5173665,136000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Köhnə tikili,60 m²,3.0,1,1,1,0,7.0,9.0
2100,5194292,220000,AZN,"['Binəqədi r.', 'M.Ə.Rəsulzadə q.']",Köhnə tikili,90 m²,3.0,1,1,1,0,5.0,6.0
2107,5120416,232000,AZN,"['Ukrayna dairəsi', 'Əhmədli m.', 'Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,125 m²,5.0,1,1,1,0,8.0,9.0
2113,5194135,750,AZN,"['Memarlıq və İnşaat Universiteti', 'Texniki Universiteti', 'Bakı Dövlət Universiteti', 'Hüseyn Cavid parkı', 'Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,70 m²,2.0,0,0,1,0,4.0,8.0
2118,5193387,153000,AZN,"['Tibb Universiteti', 'Nəsimi r.', '4-cü mikrorayon q.']",Köhnə tikili,55 m²,2.0,1,0,1,0,2.0,5.0
2120,5181112,185000,AZN,"['Mərkəzi Univermaq', 'Fəvvarələr meydanı', 'M.Ə.Sabir parkı', 'Azərbaycan kinoteatrı', 'İqtisad Universiteti', 'İçəri Şəhər m.', 'Sahil m.', 'Yasamal r.']",Köhnə tikili,90 m²,3.0,1,0,1,0,3.0,3.0
2127,4855460,550,AZN,"['Montin bazarı', 'Rəssamlıq Akademiyası', 'Nərimanov r.']",Köhnə tikili,85 m²,2.0,0,0,1,0,4.0,9.0
2131,5161843,280000,AZN,"['Ayna Sultanova heykəli', 'Nərimanov r.']",Köhnə tikili,115 m²,4.0,1,0,1,0,3.0,9.0
2138,5193366,96000,AZN,"['8 Noyabr m.', 'Memar Əcəmi m.', 'Nəsimi r.', '3-cü mikrorayon q.']",Köhnə tikili,40 m²,1.0,1,0,1,0,2.0,5.0
2154,5185880,96000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '7-ci mikrorayon q.']",Köhnə tikili,33 m²,2.0,1,0,1,0,1.0,5.0
2160,5193502,350,AZN,[],Köhnə tikili,70 m²,2.0,0,0,1,0,4.0,5.0
2165,5193818,127000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.']",Köhnə tikili,45 m²,2.0,1,0,1,0,1.0,5.0
2176,5180978,225000,AZN,"['Həzi Aslanov m.', 'Ukrayna dairəsi', 'Xətai r.']",Köhnə tikili,100 m²,4.0,1,0,1,0,4.0,5.0
2179,5060542,99000,AZN,"['Xəzər r.', 'Şimal DRES q.']",Köhnə tikili,72 m²,3.0,1,0,1,0,2.0,3.0
2191,5193790,115000,AZN,"['Xətai r.', 'Köhnə Günəşli q.']",Köhnə tikili,64 m²,2.0,1,0,1,0,8.0,9.0
2194,5193614,799,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,70 m²,2.0,0,0,1,0,3.0,9.0
2195,5194049,750,AZN,"['Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,90 m²,4.0,0,0,1,0,2.0,5.0
2198,5167203,850,AZN,"['Nəsimi r.', '28 May m.']",Köhnə tikili,110 m²,3.0,0,0,1,0,6.0,6.0
2201,5174584,123000,AZN,"['Nəsimi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Köhnə tikili,36 m²,2.0,1,0,1,0,6.0,9.0
2229,5193124,129000,AZN,[],Köhnə tikili,100 m²,3.0,1,0,1,0,6.0,9.0
2230,5074036,140000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,70 m²,3.0,1,0,1,0,1.0,5.0
2232,5139406,192500,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,70 m²,3.0,1,1,1,0,5.0,9.0
2242,5170407,165000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,80 m²,4.0,1,0,1,0,1.0,5.0
2243,5149744,200000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,85 m²,3.0,1,0,1,0,5.0,5.0
2245,4905093,130000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,31 m²,1.0,1,0,1,0,3.0,5.0
