Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
1051,5045350,36000,AZN,[],Torpaq,0,0.0,1,1,0,12 sot,0.0,0.0
1065,5236315,110000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
1101,5054329,1650000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,16.5 sot,0.0,0.0
1103,5133908,2250000,AZN,[],Torpaq,0,0.0,1,0,0,77 sot,0.0,0.0
1105,5237126,38000,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Torpaq,0,0.0,0,0,0,11 sot,0.0,0.0
1163,5151019,1122000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Torpaq,0,0.0,1,0,0,34 sot,0.0,0.0
1182,5148969,70000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,0,0,7 sot,0.0,0.0
1191,4871287,230000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,9 sot,0.0,0.0
1219,5236418,6500,AZN,"['Xəzər r.', 'Dübəndi q.']",Torpaq,0,0.0,1,0,0,18 sot,0.0,0.0
1226,4813311,3500000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,1,0,22 sot,0.0,0.0
1250,5095900,70000,AZN,[],Torpaq,0,0.0,1,0,0,105 sot,0.0,0.0
1263,4526110,135000,AZN,"['Sabunçu r.', 'Albalılıq q.']",Torpaq,0,0.0,1,0,0,26 sot,0.0,0.0
1282,5235910,49000,AZN,"['Abşeron r.', 'Görədil q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
1284,5156563,840000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,1,0,60 sot,0.0,0.0
1287,5234213,2500,AZN,"['Nərimanov r.', 'Böyükşor q.']",Torpaq,0,0.0,0,0,0,9 sot,0.0,0.0
1310,5109364,4000,AZN,"['Sabunçu r.', 'Pirşağı q.']",Torpaq,0,0.0,0,0,0,5.5 sot,0.0,0.0
1394,5237046,65000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,0,0,7 sot,0.0,0.0
1398,5172506,198000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
1405,5236834,26000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,1,0,20 sot,0.0,0.0
1407,5202510,117000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,1,0,6 sot,0.0,0.0
1413,5234179,40000,AZN,"['Abşeron r.', 'Mehdiabad q.']",Torpaq,0,0.0,1,0,0,5 sot,0.0,0.0
1440,5188676,185000,AZN,[],Torpaq,0,0.0,1,1,0,46 sot,0.0,0.0
1443,5236400,220000,AZN,[],Torpaq,0,0.0,1,0,0,14 sot,0.0,0.0
1450,4653375,99000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
1454,5122510,38500,AZN,"['Abşeron r.', 'Görədil q.']",Torpaq,0,0.0,1,1,0,4 sot,0.0,0.0
1466,5237982,270000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,13 sot,0.0,0.0
1491,5148803,830000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,11 sot,0.0,0.0
1501,5234158,148000,AZN,"['Sabunçu r.', 'Kürdəxanı q.']",Torpaq,0,0.0,1,0,0,5 sot,0.0,0.0
1525,4284303,215000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,1,0,10.5 sot,0.0,0.0
1539,5235723,170000,AZN,"['Xəzər r.', 'Buzovna q.']",Torpaq,0,0.0,1,0,0,10 sot,0.0,0.0
1556,4981849,185000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,10 sot,0.0,0.0
1567,5217124,8500,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,1,0,3 sot,0.0,0.0
1602,2467670,5500000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,1,0,182 sot,0.0,0.0
1620,5171948,105000,AZN,"['Suraxanı r.', 'Əmircan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
1625,5194153,50000,AZN,[],Torpaq,0,0.0,1,1,0,972 sot,0.0,0.0
1637,5203423,45000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,3 sot,0.0,0.0
1638,5219769,38000,AZN,"['Sabunçu r.', 'Nardaran q.', 'Sea Breeze']",Torpaq,0,0.0,1,1,0,4 sot,0.0,0.0
1640,4767112,780000,AZN,"['Xəzər r.', 'Buzovna q.']",Torpaq,0,0.0,1,0,0,46 sot,0.0,0.0
1684,5233644,48000,AZN,[],Torpaq,0,0.0,1,0,0,14 sot,0.0,0.0
1696,5107689,132000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
1718,4326529,6000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,0,0,20 sot,0.0,0.0
1749,5235895,27000,AZN,"['Xəzər r.', 'Dübəndi q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
1804,4957124,999999,AZN,"['Sabunçu r.', 'Bilgəh q.']",Torpaq,0,0.0,1,1,0,24 sot,0.0,0.0
1815,3918422,129000,AZN,"['Xocəsən m.', 'Avtovağzal m.', 'Binəqədi r.', 'Xocəsən q.']",Torpaq,0,0.0,0,1,0,20 sot,0.0,0.0
1830,4316464,230000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,10 sot,0.0,0.0
1848,4475965,105000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,1,0,5 sot,0.0,0.0
1893,5224276,133000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
1906,5236129,90000,AZN,"['Abşeron r.', 'Masazır q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
1913,5198181,2800,AZN,[],Torpaq,0,0.0,1,0,0,4 sot,0.0,0.0
1926,5204042,160000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,10.5 sot,0.0,0.0
1982,5220193,225000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,7.5 sot,0.0,0.0
1983,5231809,880000,AZN,"['Xəzər r.', 'Binə q.']",Torpaq,0,0.0,1,0,0,85 sot,0.0,0.0
2025,5236914,76000,AZN,[],Torpaq,0,0.0,1,0,0,8 sot,0.0,0.0
2052,5140226,600000,AZN,"['Qaradağ r.', 'Sahil q.']",Torpaq,0,0.0,0,0,0,70 sot,0.0,0.0
2062,3664090,139000,AZN,"['Xəzər r.', 'Buzovna q.']",Torpaq,0,0.0,1,1,0,10 sot,0.0,0.0
2063,5009196,45000,AZN,"['Abşeron r.', 'Fatmayı q.']",Torpaq,0,0.0,1,0,0,10 sot,0.0,0.0
2190,5165822,253000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,11.5 sot,0.0,0.0
2195,5208277,1050000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Torpaq,0,0.0,1,0,0,44 sot,0.0,0.0
2201,4039460,220000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,11 sot,0.0,0.0
2211,5210851,600000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,42 sot,0.0,0.0
2230,5154880,110000,AZN,"['Səbail r.', 'Badamdar q.']",Torpaq,0,0.0,1,0,0,2.2 sot,0.0,0.0
2232,5148932,550000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,20 sot,0.0,0.0
2261,5200031,14000000,AZN,"['Ulduz m.', 'Nizami r.']",Torpaq,0,0.0,1,1,0,140 sot,0.0,0.0
2265,5235122,78000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,0,0.0,1,0,0,3 sot,0.0,0.0
2267,4851065,60000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,12 sot,0.0,0.0
2280,4913624,115000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
2289,5203440,90000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,6 sot,0.0,0.0
2332,5167852,120000,AZN,"['Abşeron r.', 'Masazır q.']",Torpaq,0,0.0,1,0,0,24 sot,0.0,0.0
2367,5175631,17000,AZN,"['Sabunçu r.', 'Nardaran q.']",Torpaq,0,0.0,1,0,0,10 sot,0.0,0.0
